node_id,node_type,canonical_name,description
EMAIL::EML-00174,email,Planned outage scope,Event EVT-2023-09-PM1 recap: category=Planned Maintenance. Please review STS-U1-SH-OUT. Naming varies (IDF-A/Draft fan #1/APH/CW Pump).
EMAIL::EML-00175,email,Planned outage scope,Event EVT-2023-03-MILLTRIP recap: category=Boiler-side. Please review STS-U1-MILL-3. Naming varies (IDF-A/Draft fan #1/APH/CW Pump).
EMAIL::EML-00176,email,Turbine vibration investigation,Event EVT-DRAFT-20230524-06 recap: category=Boiler-side. Please review STS-U1-IDF-A. Naming varies (IDF-A/Draft fan #1/APH/CW Pump).
EMAIL::EML-00177,email,Fuel moisture concerns,Event EVT-2023-03-MILLTRIP recap: category=Boiler-side. Please review STS-U1-MILL-3. Naming varies (IDF-A/Draft fan #1/APH/CW Pump).
EMAIL::EML-00178,email,Controls issue review,Event EVT-2024-03-CW-CONSTR recap: category=Cooling constraints. Please review STS-U1-CWP-2. Naming varies (IDF-A/Draft fan #1/APH/CW Pump).
EMAIL::EML-00179,email,Planned outage scope,Event EVT-DRAFT-20240720-20 recap: category=Boiler-side. Please review STS-U1-IDF-A. Naming varies (IDF-A/Draft fan #1/APH/CW Pump).
EMAIL::EML-00180,email,Cooling performance issue,Event EVT-DRAFT-20231230-11 recap: category=Boiler-side. Please review STS-U1-IDF-A. Naming varies (IDF-A/Draft fan #1/APH/CW Pump).
MEDIA::MED-0001,media,video,Trend capture for incident review.
MEDIA::MED-0002,media,video,Trend capture for incident review.
MEDIA::MED-0003,media,photo,Trend capture for incident review.
MEDIA::MED-0004,media,photo,Trend capture for incident review.
MEDIA::MED-0005,media,photo,Trend capture for incident review.
MEDIA::MED-0006,media,photo,Trend capture for incident review.
MEDIA::MED-0007,media,photo,Field inspection captured.
MEDIA::MED-0008,media,photo,Field inspection captured.
MEDIA::MED-0009,media,photo,Maintenance finding documented.
MEDIA::MED-0010,media,photo,Trend capture for incident review.
MEDIA::MED-0011,media,video,Trend capture for incident review.
MEDIA::MED-0012,media,photo,Field inspection captured.
MEDIA::MED-0013,media,photo,Trend capture for incident review.
MEDIA::MED-0014,media,photo,Trend capture for incident review.
MEDIA::MED-0015,media,photo,Field inspection captured.
MEDIA::MED-0016,media,photo,Trend capture for incident review.
MEDIA::MED-0017,media,photo,Field inspection captured.
MEDIA::MED-0018,media,video,Field inspection captured.
MEDIA::MED-0019,media,photo,Maintenance finding documented.
MEDIA::MED-0020,media,photo,Trend capture for incident review.
MEDIA::MED-0021,media,photo,Trend capture for incident review.
MEDIA::MED-0022,media,video,Field inspection captured.
MEDIA::MED-0023,media,photo,Maintenance finding documented.
MEDIA::MED-0024,media,photo,Maintenance finding documented.
MEDIA::MED-0025,media,photo,Field inspection captured.
MEDIA::MED-0026,media,photo,Maintenance finding documented.
MEDIA::MED-0027,media,photo,Maintenance finding documented.
MEDIA::MED-0028,media,photo,Field inspection captured.
MEDIA::MED-0029,media,photo,Maintenance finding documented.
MEDIA::MED-0030,media,video,Maintenance finding documented.
MEDIA::MED-0031,media,photo,Trend capture for incident review.
MEDIA::MED-0032,media,photo,Trend capture for incident review.
MEDIA::MED-0033,media,photo,Trend capture for incident review.
MEDIA::MED-0034,media,photo,Field inspection captured.
MEDIA::MED-0035,media,photo,Maintenance finding documented.
MEDIA::MED-0036,media,photo,Trend capture for incident review.
MEDIA::MED-0037,media,video,Trend capture for incident review.
MEDIA::MED-0038,media,photo,Field inspection captured.
MEDIA::MED-0039,media,photo,Maintenance finding documented.
MEDIA::MED-0040,media,video,Field inspection captured.
MEDIA::MED-0041,media,photo,Field inspection captured.
MEDIA::MED-0042,media,photo,Field inspection captured.
MEDIA::MED-0043,media,photo,Trend capture for incident review.
MEDIA::MED-0044,media,video,Maintenance finding documented.
MEDIA::MED-0045,media,video,Maintenance finding documented.
MEDIA::MED-0046,media,photo,Maintenance finding documented.
MEDIA::MED-0047,media,photo,Trend capture for incident review.
MEDIA::MED-0048,media,photo,Field inspection captured.
MEDIA::MED-0049,media,video,Field inspection captured.
MEDIA::MED-0050,media,photo,Trend capture for incident review.
MEDIA::MED-0051,media,photo,Field inspection captured.
MEDIA::MED-0052,media,photo,Maintenance finding documented.
MEDIA::MED-0053,media,photo,Trend capture for incident review.
MEDIA::MED-0054,media,video,Trend capture for incident review.
MEDIA::MED-0055,media,photo,Trend capture for incident review.
MEDIA::MED-0056,media,photo,Field inspection captured.
MEDIA::MED-0057,media,photo,Maintenance finding documented.
MEDIA::MED-0058,media,photo,Field inspection captured.
MEDIA::MED-0059,media,photo,Field inspection captured.
MEDIA::MED-0060,media,photo,Maintenance finding documented.
